id,category,title_en,title_ar,amazon_asin,amazon_english_url,amazon_arabic_url,source_platform,status,collection_note
"ORDER-371203","home","Travel Electric Kettle Set","سفر - المنزل والمطبخ","B0DMS24JL7","https://www.amazon.ae/-/en/dp/B0DMS24JL7","https://www.amazon.ae/-/ar/dp/B0DMS24JL7","amazon.ae","ready","Amazon.ae popularity-rank query: kitchen organizer"
"ORDER-371204","home","Travel Capsule Coffee Machine","سفر - المنزل والمطبخ","B093315R74","https://www.amazon.ae/-/en/dp/B093315R74","https://www.amazon.ae/-/ar/dp/B093315R74","amazon.ae","ready","Amazon.ae popularity-rank query: kitchen organizer"
"ORDER-371205","home","Travel Kitchen Storage Organizer","سفر - المنزل والمطبخ","B0H3TN1BPL","https://www.amazon.ae/-/en/dp/B0H3TN1BPL","https://www.amazon.ae/-/ar/dp/B0H3TN1BPL","amazon.ae","ready","Amazon.ae popularity-rank query: kitchen organizer"
"ORDER-371206","home","Travel Digital Kitchen Scale","سفر - المنزل والمطبخ","B0CHMCTK38","https://www.amazon.ae/-/en/dp/B0CHMCTK38","https://www.amazon.ae/-/ar/dp/B0CHMCTK38","amazon.ae","ready","Amazon.ae popularity-rank query: kitchen organizer"
"ORDER-371207","home","Travel Countertop Blender","سفر - المنزل والمطبخ","B0FJXH4G5X","https://www.amazon.ae/-/en/dp/B0FJXH4G5X","https://www.amazon.ae/-/ar/dp/B0FJXH4G5X","amazon.ae","ready","Amazon.ae popularity-rank query: kitchen organizer"
"ORDER-371208","home","Travel Stainless Cookware Set","سفر - المنزل والمطبخ","B0D7HF36CJ","https://www.amazon.ae/-/en/dp/B0D7HF36CJ","https://www.amazon.ae/-/ar/dp/B0D7HF36CJ","amazon.ae","ready","Amazon.ae popularity-rank query: kitchen organizer"
"ORDER-371209","home","Travel Smart Home Diffuser","سفر - المنزل والمطبخ","B0GCJQ9GSV","https://www.amazon.ae/-/en/dp/B0GCJQ9GSV","https://www.amazon.ae/-/ar/dp/B0GCJQ9GSV","amazon.ae","ready","Amazon.ae popularity-rank query: kitchen organizer"
"ORDER-371210","home","Travel Cordless Vacuum Cleaner","سفر - المنزل والمطبخ","B0DPJ25LL5","https://www.amazon.ae/-/en/dp/B0DPJ25LL5","https://www.amazon.ae/-/ar/dp/B0DPJ25LL5","amazon.ae","ready","Amazon.ae popularity-rank query: kitchen organizer"
"ORDER-371211","furniture","Retail LED Decor Light Panel","تجزئة - أثاث وديكور","B0BPVM5KBP","https://www.amazon.ae/-/en/dp/B0BPVM5KBP","https://www.amazon.ae/-/ar/dp/B0BPVM5KBP","amazon.ae","ready","Amazon.ae popularity-rank query: home decor"
"ORDER-371212","furniture","Retail Foldable Study Desk","تجزئة - أثاث وديكور","B0B917JJLQ","https://www.amazon.ae/-/en/dp/B0B917JJLQ","https://www.amazon.ae/-/ar/dp/B0B917JJLQ","amazon.ae","ready","Amazon.ae popularity-rank query: home decor"
"ORDER-371213","furniture","Retail Luxury Storage Organizer","تجزئة - أثاث وديكور","B0BCL7MSQL","https://www.amazon.ae/-/en/dp/B0BCL7MSQL","https://www.amazon.ae/-/ar/dp/B0BCL7MSQL","amazon.ae","ready","Amazon.ae popularity-rank query: home decor"
"ORDER-371214","furniture","Retail 3D LED Wall Clock","تجزئة - أثاث وديكور","B0BVQP7T45","https://www.amazon.ae/-/en/dp/B0BVQP7T45","https://www.amazon.ae/-/ar/dp/B0BVQP7T45","amazon.ae","ready","Amazon.ae popularity-rank query: home decor"
"ORDER-371215","furniture","Retail Velvet Hanger Storage Pack","تجزئة - أثاث وديكور","B092VSSQPN","https://www.amazon.ae/-/en/dp/B092VSSQPN","https://www.amazon.ae/-/ar/dp/B092VSSQPN","amazon.ae","ready","Amazon.ae popularity-rank query: home decor"
"ORDER-371216","furniture","Retail Gaming Chair Cushion Set","تجزئة - أثاث وديكور","B08ZSXD1BR","https://www.amazon.ae/-/en/dp/B08ZSXD1BR","https://www.amazon.ae/-/ar/dp/B08ZSXD1BR","amazon.ae","ready","Amazon.ae popularity-rank query: home decor"
"ORDER-371217","furniture","Retail Minimal Coffee Table","تجزئة - أثاث وديكور","B0C9Q4XMSJ","https://www.amazon.ae/-/en/dp/B0C9Q4XMSJ","https://www.amazon.ae/-/ar/dp/B0C9Q4XMSJ","amazon.ae","ready","Amazon.ae popularity-rank query: home decor"
"ORDER-371218","furniture","Retail Decorative Floor Lamp","تجزئة - أثاث وديكور","B0C9Q7DCJS","https://www.amazon.ae/-/en/dp/B0C9Q7DCJS","https://www.amazon.ae/-/ar/dp/B0C9Q7DCJS","amazon.ae","ready","Amazon.ae popularity-rank query: home decor"
"ORDER-371219","furniture","Retail Under-Sink Organizer Rack","تجزئة - أثاث وديكور","B0C9Q54M4D","https://www.amazon.ae/-/en/dp/B0C9Q54M4D","https://www.amazon.ae/-/ar/dp/B0C9Q54M4D","amazon.ae","ready","Amazon.ae popularity-rank query: home decor"
"ORDER-371220","furniture","Retail Luxury Cushion Cover Set","تجزئة - أثاث وديكور","B0CQCV1YNW","https://www.amazon.ae/-/en/dp/B0CQCV1YNW","https://www.amazon.ae/-/ar/dp/B0CQCV1YNW","amazon.ae","ready","Amazon.ae popularity-rank query: home decor"
"ORDER-371221","furniture","Pro LED Decor Light Panel","احترافي - أثاث وديكور","B0F5GTD4HN","https://www.amazon.ae/-/en/dp/B0F5GTD4HN","https://www.amazon.ae/-/ar/dp/B0F5GTD4HN","amazon.ae","ready","Amazon.ae popularity-rank query: home decor"
"ORDER-371222","furniture","Pro Foldable Study Desk","احترافي - أثاث وديكور","B0CDLXVVVZ","https://www.amazon.ae/-/en/dp/B0CDLXVVVZ","https://www.amazon.ae/-/ar/dp/B0CDLXVVVZ","amazon.ae","ready","Amazon.ae popularity-rank query: home decor"
"ORDER-371223","furniture","Pro Luxury Storage Organizer","احترافي - أثاث وديكور","B0H73K1RWY","https://www.amazon.ae/-/en/dp/B0H73K1RWY","https://www.amazon.ae/-/ar/dp/B0H73K1RWY","amazon.ae","ready","Amazon.ae popularity-rank query: home decor"
"ORDER-371224","furniture","Pro 3D LED Wall Clock","احترافي - أثاث وديكور","B0B27WGC8Q","https://www.amazon.ae/-/en/dp/B0B27WGC8Q","https://www.amazon.ae/-/ar/dp/B0B27WGC8Q","amazon.ae","ready","Amazon.ae popularity-rank query: home decor"
"ORDER-371225","furniture","Pro Velvet Hanger Storage Pack","احترافي - أثاث وديكور","B0CQCSDJH8","https://www.amazon.ae/-/en/dp/B0CQCSDJH8","https://www.amazon.ae/-/ar/dp/B0CQCSDJH8","amazon.ae","ready","Amazon.ae popularity-rank query: home decor"
"ORDER-371226","furniture","Pro Gaming Chair Cushion Set","احترافي - أثاث وديكور","B0F4KXBC9T","https://www.amazon.ae/-/en/dp/B0F4KXBC9T","https://www.amazon.ae/-/ar/dp/B0F4KXBC9T","amazon.ae","ready","Amazon.ae popularity-rank query: home decor"
"ORDER-371227","furniture","Pro Minimal Coffee Table","احترافي - أثاث وديكور","B0BPDM6KRH","https://www.amazon.ae/-/en/dp/B0BPDM6KRH","https://www.amazon.ae/-/ar/dp/B0BPDM6KRH","amazon.ae","ready","Amazon.ae popularity-rank query: home decor"
"ORDER-371228","furniture","Pro Decorative Floor Lamp","احترافي - أثاث وديكور","B0CHFHG86B","https://www.amazon.ae/-/en/dp/B0CHFHG86B","https://www.amazon.ae/-/ar/dp/B0CHFHG86B","amazon.ae","ready","Amazon.ae popularity-rank query: home decor"
"ORDER-371229","furniture","Pro Under-Sink Organizer Rack","احترافي - أثاث وديكور","B0BPNP9FBW","https://www.amazon.ae/-/en/dp/B0BPNP9FBW","https://www.amazon.ae/-/ar/dp/B0BPNP9FBW","amazon.ae","ready","Amazon.ae popularity-rank query: home decor"
"ORDER-371230","furniture","Pro Luxury Cushion Cover Set","احترافي - أثاث وديكور","B0BCKLM33P","https://www.amazon.ae/-/en/dp/B0BCKLM33P","https://www.amazon.ae/-/ar/dp/B0BCKLM33P","amazon.ae","ready","Amazon.ae popularity-rank query: home decor"
"ORDER-371231","furniture","Compact LED Decor Light Panel","مدمج - أثاث وديكور","B0BP12PYPV","https://www.amazon.ae/-/en/dp/B0BP12PYPV","https://www.amazon.ae/-/ar/dp/B0BP12PYPV","amazon.ae","ready","Amazon.ae popularity-rank query: home decor"
"ORDER-371232","furniture","Compact Foldable Study Desk","مدمج - أثاث وديكور","B0B5QL42QF","https://www.amazon.ae/-/en/dp/B0B5QL42QF","https://www.amazon.ae/-/ar/dp/B0B5QL42QF","amazon.ae","ready","Amazon.ae popularity-rank query: home decor"
"ORDER-371233","furniture","Compact Luxury Storage Organizer","مدمج - أثاث وديكور","B09LV55DJP","https://www.amazon.ae/-/en/dp/B09LV55DJP","https://www.amazon.ae/-/ar/dp/B09LV55DJP","amazon.ae","ready","Amazon.ae popularity-rank query: home decor"
"ORDER-371234","furniture","Compact 3D LED Wall Clock","مدمج - أثاث وديكور","B08NPWN1ZK","https://www.amazon.ae/-/en/dp/B08NPWN1ZK","https://www.amazon.ae/-/ar/dp/B08NPWN1ZK","amazon.ae","ready","Amazon.ae popularity-rank query: home decor"
"ORDER-371235","furniture","Compact Velvet Hanger Storage Pack","مدمج - أثاث وديكور","B0CG3Q4H5Q","https://www.amazon.ae/-/en/dp/B0CG3Q4H5Q","https://www.amazon.ae/-/ar/dp/B0CG3Q4H5Q","amazon.ae","ready","Amazon.ae popularity-rank query: home decor"
"ORDER-371236","furniture","Compact Gaming Chair Cushion Set","مدمج - أثاث وديكور","B0CTJGJL2T","https://www.amazon.ae/-/en/dp/B0CTJGJL2T","https://www.amazon.ae/-/ar/dp/B0CTJGJL2T","amazon.ae","ready","Amazon.ae popularity-rank query: home decor"
"ORDER-371237","furniture","Compact Minimal Coffee Table","مدمج - أثاث وديكور","B0B34PTY3X","https://www.amazon.ae/-/en/dp/B0B34PTY3X","https://www.amazon.ae/-/ar/dp/B0B34PTY3X","amazon.ae","ready","Amazon.ae popularity-rank query: home decor"
"ORDER-371238","furniture","Compact Decorative Floor Lamp","مدمج - أثاث وديكور","B09ZXXBT3G","https://www.amazon.ae/-/en/dp/B09ZXXBT3G","https://www.amazon.ae/-/ar/dp/B09ZXXBT3G","amazon.ae","ready","Amazon.ae popularity-rank query: home decor"
"ORDER-371239","furniture","Compact Under-Sink Organizer Rack","مدمج - أثاث وديكور","B0CFGTZHST","https://www.amazon.ae/-/en/dp/B0CFGTZHST","https://www.amazon.ae/-/ar/dp/B0CFGTZHST","amazon.ae","ready","Amazon.ae popularity-rank query: home decor"
"ORDER-371240","furniture","Compact Luxury Cushion Cover Set","مدمج - أثاث وديكور","B0DRC128JC","https://www.amazon.ae/-/en/dp/B0DRC128JC","https://www.amazon.ae/-/ar/dp/B0DRC128JC","amazon.ae","ready","Amazon.ae popularity-rank query: home decor"
"ORDER-371241","furniture","Premium LED Decor Light Panel","فاخر - أثاث وديكور","B08P1XVKNK","https://www.amazon.ae/-/en/dp/B08P1XVKNK","https://www.amazon.ae/-/ar/dp/B08P1XVKNK","amazon.ae","ready","Amazon.ae popularity-rank query: home decor"
"ORDER-371242","furniture","Premium Foldable Study Desk","فاخر - أثاث وديكور","B0CDP9FXDR","https://www.amazon.ae/-/en/dp/B0CDP9FXDR","https://www.amazon.ae/-/ar/dp/B0CDP9FXDR","amazon.ae","ready","Amazon.ae popularity-rank query: home decor"
"ORDER-371243","furniture","Premium Luxury Storage Organizer","فاخر - أثاث وديكور","B09VZH1YBC","https://www.amazon.ae/-/en/dp/B09VZH1YBC","https://www.amazon.ae/-/ar/dp/B09VZH1YBC","amazon.ae","ready","Amazon.ae popularity-rank query: home decor"
"ORDER-371244","furniture","Premium 3D LED Wall Clock","فاخر - أثاث وديكور","B08XVP48KQ","https://www.amazon.ae/-/en/dp/B08XVP48KQ","https://www.amazon.ae/-/ar/dp/B08XVP48KQ","amazon.ae","ready","Amazon.ae popularity-rank query: home decor"
"ORDER-371245","furniture","Premium Velvet Hanger Storage Pack","فاخر - أثاث وديكور","B09V4YW9VS","https://www.amazon.ae/-/en/dp/B09V4YW9VS","https://www.amazon.ae/-/ar/dp/B09V4YW9VS","amazon.ae","ready","Amazon.ae popularity-rank query: home decor"
"ORDER-371246","furniture","Premium Gaming Chair Cushion Set","فاخر - أثاث وديكور","B0FD3XT68W","https://www.amazon.ae/-/en/dp/B0FD3XT68W","https://www.amazon.ae/-/ar/dp/B0FD3XT68W","amazon.ae","ready","Amazon.ae popularity-rank query: home decor"
"ORDER-371247","furniture","Premium Minimal Coffee Table","فاخر - أثاث وديكور","B0CXPTBTB5","https://www.amazon.ae/-/en/dp/B0CXPTBTB5","https://www.amazon.ae/-/ar/dp/B0CXPTBTB5","amazon.ae","ready","Amazon.ae popularity-rank query: home decor"
"ORDER-371248","furniture","Premium Decorative Floor Lamp","فاخر - أثاث وديكور","B0D9CN77J1","https://www.amazon.ae/-/en/dp/B0D9CN77J1","https://www.amazon.ae/-/ar/dp/B0D9CN77J1","amazon.ae","ready","Amazon.ae popularity-rank query: home decor"
"ORDER-371249","furniture","Premium Under-Sink Organizer Rack","فاخر - أثاث وديكور","B09KXNY695","https://www.amazon.ae/-/en/dp/B09KXNY695","https://www.amazon.ae/-/ar/dp/B09KXNY695","amazon.ae","ready","Amazon.ae popularity-rank query: home decor"
"ORDER-371250","furniture","Premium Luxury Cushion Cover Set","فاخر - أثاث وديكور","B0FZW6SMFZ","https://www.amazon.ae/-/en/dp/B0FZW6SMFZ","https://www.amazon.ae/-/ar/dp/B0FZW6SMFZ","amazon.ae","ready","Amazon.ae popularity-rank query: home decor"
"ORDER-371251","furniture","Travel LED Decor Light Panel","سفر - أثاث وديكور","B0CYSWNW2V","https://www.amazon.ae/-/en/dp/B0CYSWNW2V","https://www.amazon.ae/-/ar/dp/B0CYSWNW2V","amazon.ae","ready","Amazon.ae popularity-rank query: home decor"
"ORDER-371252","furniture","Travel Foldable Study Desk","سفر - أثاث وديكور","B0CQLVHXVJ","https://www.amazon.ae/-/en/dp/B0CQLVHXVJ","https://www.amazon.ae/-/ar/dp/B0CQLVHXVJ","amazon.ae","ready","Amazon.ae popularity-rank query: home decor"
"ORDER-371253","furniture","Travel Luxury Storage Organizer","سفر - أثاث وديكور","B0DYF46D5R","https://www.amazon.ae/-/en/dp/B0DYF46D5R","https://www.amazon.ae/-/ar/dp/B0DYF46D5R","amazon.ae","ready","Amazon.ae popularity-rank query: home decor"
"ORDER-371254","furniture","Travel 3D LED Wall Clock","سفر - أثاث وديكور","B0CDLZ4M1N","https://www.amazon.ae/-/en/dp/B0CDLZ4M1N","https://www.amazon.ae/-/ar/dp/B0CDLZ4M1N","amazon.ae","ready","Amazon.ae popularity-rank query: home decor"
"ORDER-371255","furniture","Travel Velvet Hanger Storage Pack","سفر - أثاث وديكور","B0B9GZL6K6","https://www.amazon.ae/-/en/dp/B0B9GZL6K6","https://www.amazon.ae/-/ar/dp/B0B9GZL6K6","amazon.ae","ready","Amazon.ae popularity-rank query: home decor"
"ORDER-371256","furniture","Travel Gaming Chair Cushion Set","سفر - أثاث وديكور","B07ZVKBJJX","https://www.amazon.ae/-/en/dp/B07ZVKBJJX","https://www.amazon.ae/-/ar/dp/B07ZVKBJJX","amazon.ae","ready","Amazon.ae popularity-rank query: home decor"
"ORDER-371257","furniture","Travel Minimal Coffee Table","سفر - أثاث وديكور","B09BCY4JQ2","https://www.amazon.ae/-/en/dp/B09BCY4JQ2","https://www.amazon.ae/-/ar/dp/B09BCY4JQ2","amazon.ae","ready","Amazon.ae popularity-rank query: home decor"
"ORDER-371258","furniture","Travel Decorative Floor Lamp","سفر - أثاث وديكور","B09H5JZC97","https://www.amazon.ae/-/en/dp/B09H5JZC97","https://www.amazon.ae/-/ar/dp/B09H5JZC97","amazon.ae","ready","Amazon.ae popularity-rank query: home decor"
"ORDER-371259","furniture","Travel Under-Sink Organizer Rack","سفر - أثاث وديكور","B0BZVN3T6D","https://www.amazon.ae/-/en/dp/B0BZVN3T6D","https://www.amazon.ae/-/ar/dp/B0BZVN3T6D","amazon.ae","ready","Amazon.ae popularity-rank query: home decor"
"ORDER-371260","furniture","Travel Luxury Cushion Cover Set","سفر - أثاث وديكور","B0DQHDSNNS","https://www.amazon.ae/-/en/dp/B0DQHDSNNS","https://www.amazon.ae/-/ar/dp/B0DQHDSNNS","amazon.ae","ready","Amazon.ae popularity-rank query: home decor"
"ORDER-371261","auto","Retail Car Smart Display Kit","تجزئة - إكسسوارات السيارات","B0F4KFGPWN","https://www.amazon.ae/-/en/dp/B0F4KFGPWN","https://www.amazon.ae/-/ar/dp/B0F4KFGPWN","amazon.ae","ready","Amazon.ae popularity-rank query: car accessories"
"ORDER-371262","auto","Retail Car Cooling Seat Pad","تجزئة - إكسسوارات السيارات","B0DMNKK6V8","https://www.amazon.ae/-/en/dp/B0DMNKK6V8","https://www.amazon.ae/-/ar/dp/B0DMNKK6V8","amazon.ae","ready","Amazon.ae popularity-rank query: car accessories"
"ORDER-371263","auto","Retail Premium Car Vacuum Set","تجزئة - إكسسوارات السيارات","B0F99TKXVX","https://www.amazon.ae/-/en/dp/B0F99TKXVX","https://www.amazon.ae/-/ar/dp/B0F99TKXVX","amazon.ae","ready","Amazon.ae popularity-rank query: car accessories"
"ORDER-371264","auto","Retail 4K Dash Camera","تجزئة - إكسسوارات السيارات","B0F99MP6S4","https://www.amazon.ae/-/en/dp/B0F99MP6S4","https://www.amazon.ae/-/ar/dp/B0F99MP6S4","amazon.ae","ready","Amazon.ae popularity-rank query: car accessories"
"ORDER-371265","auto","Retail Magnetic Phone Car Charger","تجزئة - إكسسوارات السيارات","B0DRFQDTXQ","https://www.amazon.ae/-/en/dp/B0DRFQDTXQ","https://www.amazon.ae/-/ar/dp/B0DRFQDTXQ","amazon.ae","ready","Amazon.ae popularity-rank query: car accessories"
"ORDER-371266","auto","Retail Foldable Car Sunshade","تجزئة - إكسسوارات السيارات","B0DBM68BLQ","https://www.amazon.ae/-/en/dp/B0DBM68BLQ","https://www.amazon.ae/-/ar/dp/B0DBM68BLQ","amazon.ae","ready","Amazon.ae popularity-rank query: car accessories"
"ORDER-371267","auto","Retail Portable Tire Inflator","تجزئة - إكسسوارات السيارات","B0DZ6KKGXJ","https://www.amazon.ae/-/en/dp/B0DZ6KKGXJ","https://www.amazon.ae/-/ar/dp/B0DZ6KKGXJ","amazon.ae","ready","Amazon.ae popularity-rank query: car accessories"
"ORDER-371268","auto","Retail Car Trunk Organizer","تجزئة - إكسسوارات السيارات","B0F8HF81JZ","https://www.amazon.ae/-/en/dp/B0F8HF81JZ","https://www.amazon.ae/-/ar/dp/B0F8HF81JZ","amazon.ae","ready","Amazon.ae popularity-rank query: car accessories"
"ORDER-371269","auto","Retail LED Ambient Light Kit","تجزئة - إكسسوارات السيارات","B0F29596BB","https://www.amazon.ae/-/en/dp/B0F29596BB","https://www.amazon.ae/-/ar/dp/B0F29596BB","amazon.ae","ready","Amazon.ae popularity-rank query: car accessories"
"ORDER-371270","auto","Retail Leather Steering Wheel Cover","تجزئة - إكسسوارات السيارات","B07VK32BNL","https://www.amazon.ae/-/en/dp/B07VK32BNL","https://www.amazon.ae/-/ar/dp/B07VK32BNL","amazon.ae","ready","Amazon.ae popularity-rank query: car accessories"
"ORDER-371271","auto","Pro Car Smart Display Kit","احترافي - إكسسوارات السيارات","B0CXDQWYQP","https://www.amazon.ae/-/en/dp/B0CXDQWYQP","https://www.amazon.ae/-/ar/dp/B0CXDQWYQP","amazon.ae","ready","Amazon.ae popularity-rank query: car accessories"
"ORDER-371272","auto","Pro Car Cooling Seat Pad","احترافي - إكسسوارات السيارات","B0CMT1ZNRV","https://www.amazon.ae/-/en/dp/B0CMT1ZNRV","https://www.amazon.ae/-/ar/dp/B0CMT1ZNRV","amazon.ae","ready","Amazon.ae popularity-rank query: car accessories"
"ORDER-371273","auto","Pro Premium Car Vacuum Set","احترافي - إكسسوارات السيارات","B003IS3HV0","https://www.amazon.ae/-/en/dp/B003IS3HV0","https://www.amazon.ae/-/ar/dp/B003IS3HV0","amazon.ae","ready","Amazon.ae popularity-rank query: car accessories"
"ORDER-371274","auto","Pro 4K Dash Camera","احترافي - إكسسوارات السيارات","B00U7HEUEI","https://www.amazon.ae/-/en/dp/B00U7HEUEI","https://www.amazon.ae/-/ar/dp/B00U7HEUEI","amazon.ae","ready","Amazon.ae popularity-rank query: car accessories"
"ORDER-371275","auto","Pro Magnetic Phone Car Charger","احترافي - إكسسوارات السيارات","B003L2ZVRG","https://www.amazon.ae/-/en/dp/B003L2ZVRG","https://www.amazon.ae/-/ar/dp/B003L2ZVRG","amazon.ae","ready","Amazon.ae popularity-rank query: car accessories"
"ORDER-371276","auto","Pro Foldable Car Sunshade","احترافي - إكسسوارات السيارات","B0CX8YW6J3","https://www.amazon.ae/-/en/dp/B0CX8YW6J3","https://www.amazon.ae/-/ar/dp/B0CX8YW6J3","amazon.ae","ready","Amazon.ae popularity-rank query: car accessories"
"ORDER-371277","auto","Pro Portable Tire Inflator","احترافي - إكسسوارات السيارات","B07TZG6XPG","https://www.amazon.ae/-/en/dp/B07TZG6XPG","https://www.amazon.ae/-/ar/dp/B07TZG6XPG","amazon.ae","ready","Amazon.ae popularity-rank query: car accessories"
"ORDER-371278","auto","Pro Car Trunk Organizer","احترافي - إكسسوارات السيارات","B07Z5KV97J","https://www.amazon.ae/-/en/dp/B07Z5KV97J","https://www.amazon.ae/-/ar/dp/B07Z5KV97J","amazon.ae","ready","Amazon.ae popularity-rank query: car accessories"
"ORDER-371279","auto","Pro LED Ambient Light Kit","احترافي - إكسسوارات السيارات","B0H1RMTJMS","https://www.amazon.ae/-/en/dp/B0H1RMTJMS","https://www.amazon.ae/-/ar/dp/B0H1RMTJMS","amazon.ae","ready","Amazon.ae popularity-rank query: car accessories"
"ORDER-371280","auto","Pro Leather Steering Wheel Cover","احترافي - إكسسوارات السيارات","B09NCVS7V4","https://www.amazon.ae/-/en/dp/B09NCVS7V4","https://www.amazon.ae/-/ar/dp/B09NCVS7V4","amazon.ae","ready","Amazon.ae popularity-rank query: car accessories"
"ORDER-371281","auto","Compact Car Smart Display Kit","مدمج - إكسسوارات السيارات","B0C61YXSCD","https://www.amazon.ae/-/en/dp/B0C61YXSCD","https://www.amazon.ae/-/ar/dp/B0C61YXSCD","amazon.ae","ready","Amazon.ae popularity-rank query: car accessories"
"ORDER-371282","auto","Compact Car Cooling Seat Pad","مدمج - إكسسوارات السيارات","B0F9TMQCRY","https://www.amazon.ae/-/en/dp/B0F9TMQCRY","https://www.amazon.ae/-/ar/dp/B0F9TMQCRY","amazon.ae","ready","Amazon.ae popularity-rank query: car accessories"
"ORDER-371283","auto","Compact Premium Car Vacuum Set","مدمج - إكسسوارات السيارات","B0CJJD6TDB","https://www.amazon.ae/-/en/dp/B0CJJD6TDB","https://www.amazon.ae/-/ar/dp/B0CJJD6TDB","amazon.ae","ready","Amazon.ae popularity-rank query: car accessories"
"ORDER-371284","auto","Compact 4K Dash Camera","مدمج - إكسسوارات السيارات","B01CV4ANCC","https://www.amazon.ae/-/en/dp/B01CV4ANCC","https://www.amazon.ae/-/ar/dp/B01CV4ANCC","amazon.ae","ready","Amazon.ae popularity-rank query: car accessories"
"ORDER-371285","auto","Compact Magnetic Phone Car Charger","مدمج - إكسسوارات السيارات","B0DSBSBSGW","https://www.amazon.ae/-/en/dp/B0DSBSBSGW","https://www.amazon.ae/-/ar/dp/B0DSBSBSGW","amazon.ae","ready","Amazon.ae popularity-rank query: car accessories"
"ORDER-371286","auto","Compact Foldable Car Sunshade","مدمج - إكسسوارات السيارات","B09RHHKJ6T","https://www.amazon.ae/-/en/dp/B09RHHKJ6T","https://www.amazon.ae/-/ar/dp/B09RHHKJ6T","amazon.ae","ready","Amazon.ae popularity-rank query: car accessories"
"ORDER-371287","auto","Compact Portable Tire Inflator","مدمج - إكسسوارات السيارات","B0BYD9JV1V","https://www.amazon.ae/-/en/dp/B0BYD9JV1V","https://www.amazon.ae/-/ar/dp/B0BYD9JV1V","amazon.ae","ready","Amazon.ae popularity-rank query: car accessories"
"ORDER-371288","auto","Compact Car Trunk Organizer","مدمج - إكسسوارات السيارات","B0DDBVBQ7R","https://www.amazon.ae/-/en/dp/B0DDBVBQ7R","https://www.amazon.ae/-/ar/dp/B0DDBVBQ7R","amazon.ae","ready","Amazon.ae popularity-rank query: car accessories"
"ORDER-371289","auto","Compact LED Ambient Light Kit","مدمج - إكسسوارات السيارات","B0DNZPR644","https://www.amazon.ae/-/en/dp/B0DNZPR644","https://www.amazon.ae/-/ar/dp/B0DNZPR644","amazon.ae","ready","Amazon.ae popularity-rank query: car accessories"
"ORDER-371290","auto","Compact Leather Steering Wheel Cover","مدمج - إكسسوارات السيارات","B078M885XK","https://www.amazon.ae/-/en/dp/B078M885XK","https://www.amazon.ae/-/ar/dp/B078M885XK","amazon.ae","ready","Amazon.ae popularity-rank query: car accessories"
"ORDER-371291","auto","Premium Car Smart Display Kit","فاخر - إكسسوارات السيارات","B0FZDLHNMQ","https://www.amazon.ae/-/en/dp/B0FZDLHNMQ","https://www.amazon.ae/-/ar/dp/B0FZDLHNMQ","amazon.ae","ready","Amazon.ae popularity-rank query: car accessories"
"ORDER-371292","auto","Premium Car Cooling Seat Pad","فاخر - إكسسوارات السيارات","B0CY54ZG96","https://www.amazon.ae/-/en/dp/B0CY54ZG96","https://www.amazon.ae/-/ar/dp/B0CY54ZG96","amazon.ae","ready","Amazon.ae popularity-rank query: car accessories"
"ORDER-371293","auto","Premium Premium Car Vacuum Set","فاخر - إكسسوارات السيارات","B09R3WR43Q","https://www.amazon.ae/-/en/dp/B09R3WR43Q","https://www.amazon.ae/-/ar/dp/B09R3WR43Q","amazon.ae","ready","Amazon.ae popularity-rank query: car accessories"
"ORDER-371294","auto","Premium 4K Dash Camera","فاخر - إكسسوارات السيارات","B09WDB6CY9","https://www.amazon.ae/-/en/dp/B09WDB6CY9","https://www.amazon.ae/-/ar/dp/B09WDB6CY9","amazon.ae","ready","Amazon.ae popularity-rank query: car accessories"
"ORDER-371295","auto","Premium Magnetic Phone Car Charger","فاخر - إكسسوارات السيارات","B00NNOE9X4","https://www.amazon.ae/-/en/dp/B00NNOE9X4","https://www.amazon.ae/-/ar/dp/B00NNOE9X4","amazon.ae","ready","Amazon.ae popularity-rank query: car accessories"
"ORDER-371296","auto","Premium Foldable Car Sunshade","فاخر - إكسسوارات السيارات","B07MR628BJ","https://www.amazon.ae/-/en/dp/B07MR628BJ","https://www.amazon.ae/-/ar/dp/B07MR628BJ","amazon.ae","ready","Amazon.ae popularity-rank query: car accessories"
"ORDER-371297","auto","Premium Portable Tire Inflator","فاخر - إكسسوارات السيارات","B07TKVBCKS","https://www.amazon.ae/-/en/dp/B07TKVBCKS","https://www.amazon.ae/-/ar/dp/B07TKVBCKS","amazon.ae","ready","Amazon.ae popularity-rank query: car accessories"
"ORDER-371298","auto","Premium Car Trunk Organizer","فاخر - إكسسوارات السيارات","B0CLXZV493","https://www.amazon.ae/-/en/dp/B0CLXZV493","https://www.amazon.ae/-/ar/dp/B0CLXZV493","amazon.ae","ready","Amazon.ae popularity-rank query: car accessories"
"ORDER-371299","auto","Premium LED Ambient Light Kit","فاخر - إكسسوارات السيارات","B0CP7HN443","https://www.amazon.ae/-/en/dp/B0CP7HN443","https://www.amazon.ae/-/ar/dp/B0CP7HN443","amazon.ae","ready","Amazon.ae popularity-rank query: car accessories"
"ORDER-371300","auto","Premium Leather Steering Wheel Cover","فاخر - إكسسوارات السيارات","B0CLXZJKD8","https://www.amazon.ae/-/en/dp/B0CLXZJKD8","https://www.amazon.ae/-/ar/dp/B0CLXZJKD8","amazon.ae","ready","Amazon.ae popularity-rank query: car accessories"
